"Letalidad","Country","Country_sp","Total","Dengue","Dengue_Grave","Fips","ISO3166Alpha2","ISO3166Alpha3","Code","Muertes","PAHO_Code_Num","PAHO_Code","RegionLvl0","RegionLvl1","RegionLvl2","RegionLvl3","Region","TIS","Tipo","W_Pais","Year"
NA,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,0,0,"VQ","VI","VIR",850,0,483,"VIS","AMR","LAC","NLC","CAR","NLC","VUS","Final","VIS",2008
NA,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,0,0,"VQ","VI","VIR",850,0,483,"VIS","AMR","LAC","NLC","CAR","NLC","VUS","Final","VIS",2009
NA,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,0,0,"VQ","VI","VIR",850,0,483,"VIS","AMR","LAC","NLC","CAR","NLC","VUS","Final","VIS",2010
NA,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,0,0,"VQ","VI","VIR",850,0,483,"VIS","AMR","LAC","NLC","CAR","NLC","VUS","Final","VIS",2011
0,"Virgin Islands (US)","Islas Vírgenes (EUA)",4,4,0,"VQ","VI","VIR",850,0,483,"VIS","AMR","LAC","NLC","CAR","NLC","VUS","Final","VIS",2012
NA,"Virgin Islands (US)","Islas Vírgenes (EUA)",0,0,0,"VQ","VI","VIR",850,0,483,"VIS","AMR","LAC","NLC","CAR","NLC","VUS","Final","VIS",2013
0,"Virgin Islands (US)","Islas Vírgenes (EUA)",7,7,0,"VQ","VI","VIR",850,0,483,"VIS","AMR","LAC","NLC","CAR","NLC","VUS","Final","VIS",2014
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1980
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1981
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1982
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1983
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1984
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1985
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1986
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1987
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1988
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1989
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1990
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1991
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1992
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1993
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1994
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1995
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1996
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1997
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1998
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",1999
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2000
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2001
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2002
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2003
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2004
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2005
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2006
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2007
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2008
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2009
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2010
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2011
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2012
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2013
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Final","URY",2014
0,"Venezuela","Venezuela",39,39,0,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1980
0,"Venezuela","Venezuela",71,71,0,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1981
0,"Venezuela","Venezuela",39,39,0,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1982
0,"Venezuela","Venezuela",6,6,0,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1983
0,"Venezuela","Venezuela",20,20,0,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1984
0,"Venezuela","Venezuela",2,2,0,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1985
NA,"Venezuela","Venezuela",0,0,0,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1986
0,"Venezuela","Venezuela",58,58,0,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1987
0,"Venezuela","Venezuela",12,12,0,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1988
0.670807453,"Venezuela","Venezuela",4025,1360,2665,"VE","VE","VEN",862,27,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1989
0.68089564,"Venezuela","Venezuela",7637,4312,3325,"VE","VE","VEN",862,52,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1990
0.396401891,"Venezuela","Venezuela",6559,4579,1980,"VE","VE","VEN",862,26,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1991
0.357568534,"Venezuela","Venezuela",3356,3356,0,"VE","VE","VEN",862,12,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1992
0.22077492,"Venezuela","Venezuela",9059,9059,0,"VE","VE","VEN",862,20,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1993
0.093047986,"Venezuela","Venezuela",15046,15046,0,"VE","VE","VEN",862,14,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1994
0.159851301,"Venezuela","Venezuela",26900,21520,5380,"VE","VE","VEN",862,43,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1995
0.173333333,"Venezuela","Venezuela",7500,5820,1680,"VE","VE","VEN",862,13,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1996
0.157198216,"Venezuela","Venezuela",27354,21054,6300,"VE","VE","VEN",862,43,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1997
0.106706839,"Venezuela","Venezuela",31863,26140,5723,"VE","VE","VEN",862,34,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1998
0.062427168,"Venezuela","Venezuela",24028,21340,2688,"VE","VE","VEN",862,15,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",1999
0.026434047,"Venezuela","Venezuela",18915,16729,2186,"VE","VE","VEN",862,5,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2000
0.01957228,"Venezuela","Venezuela",76639,70098,6541,"VE","VE","VEN",862,15,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2001
0.002882094,"Venezuela","Venezuela",34697,31718,2979,"VE","VE","VEN",862,1,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2002
0.028282828,"Venezuela","Venezuela",24750,22504,2246,"VE","VE","VEN",862,7,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2003
0.017417355,"Venezuela","Venezuela",28707,26721,1986,"VE","VE","VEN",862,5,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2004
0.010122226,"Venezuela","Venezuela",39517,36836,2681,"VE","VE","VEN",862,4,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2005
0,"Venezuela","Venezuela",37384,34908,2476,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2006
0,"Venezuela","Venezuela",74185,67724,6461,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2007
0,"Venezuela","Venezuela",44399,40750,3649,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2008
0,"Venezuela","Venezuela",60720,55571,5149,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2009
0,"Venezuela","Venezuela",113764,103561,10203,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2010
0,"Venezuela","Venezuela",30135,28719,1416,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2011
0,"Venezuela","Venezuela",49502,47554,1948,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2012
0,"Venezuela","Venezuela",63726,63176,550,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2013
0,"Venezuela","Venezuela",75020,74833,187,"VE","VE","VEN",862,0,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Final","VEN",2014
0,"United States of America","Estados Unidos de América",990,990,0,"US","US","USA",840,0,480,"USA","AMR","NAR","NAR","NAR","NAR","USA","Final","USA",2016
0,"Virgin Islands (US)","Islas Vírgenes (EUA)",3,3,0,"VQ","VI","VIR",850,0,483,"VIS","AMR","LAC","NLC","CAR","NLC","VUS","final","VIS",2015
0,"Argentina","Argentina",4,4,0,"AR","AR","ARG",32,0,425,"ARG","AMR","LAC","SAR","LAM","SCR","ARG","Preliminar","ARG",2018
NA,"Canada","Canadá",0,0,0,"CA","CA","CAN",124,0,437,"CAN","AMR","NAR","NAR","NAR","NAR","CAN","Preliminar","CAN",2017
0,"United States of America","Estados Unidos de América",348,348,0,"US","US","USA",840,0,480,"USA","AMR","NAR","NAR","NAR","NAR","USA","Preliminar","USA",2017
0,"Belize","Belice",2960,2958,2,"BH","BZ","BLZ",84,0,434,"BEL","AMR","LAC","CAI","LAM","CAI","BLZ","Preliminar","BLZ",2017
0,"Costa Rica","Costa Rica",5561,5561,0,"CS","CR","CRI",188,0,443,"COR","AMR","LAC","CAI","LAM","CAI","COR","final","CRI",2017
0,"El Salvador","El Salvador",4300,4293,7,"ES","SV","SLV",222,0,453,"ELS","AMR","LAC","CAI","LAM","CAI","ELS","Preliminar","SLV",2017
0.340136054,"Guatemala","Guatemala",4116,4045,71,"GT","GT","GTM",320,14,458,"GUT","AMR","LAC","CAI","LAM","CAI","GUT","Preliminar","GTM",2017
0,"Honduras","Honduras",5217,5091,126,"HO","HN","HND",340,0,462,"HON","AMR","LAC","CAI","LAM","CAI","HON","Preliminar","HND",2017
0.037822745,"Mexico","México",89893,89518,375,"MX","MX","MEX",484,34,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Preliminar","MEX",2017
0.003090617,"Nicaragua","Nicaragua",64712,64712,NA,"NU","NI","NIC",558,2,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Preliminar","NIC",2017
0.011416828,"Panama","Panamá",8759,8736,23,"PM","PA","PAN",591,1,470,"PAN","AMR","LAC","CAI","LAM","CAI","PAN","Preliminar","PAN",2017
0.021378942,"Bolivia","Bolivia",9355,9309,46,"BL","BO","BOL",68,2,428,"BOL","AMR","LAC","SAR","LAM","ANR","BOL","Preliminar","BOL",2017
0.057079798,"Colombia","Colombia",26279,25993,286,"CO","CO","COL",170,15,441,"COL","AMR","LAC","SAR","LAM","ANR","COL","Preliminar","COL",2017
0.035127777,"Ecuador","Ecuador",11387,11369,18,"EC","EC","ECU",218,4,451,"ECU","AMR","LAC","SAR","LAM","ANR","ECU","Preliminar","ECU",2017
0.099877781,"Peru","Perú",76093,75842,251,"PE","PE","PER",604,76,474,"PER","AMR","LAC","SAR","LAM","ANR","PER","Preliminar","PER",2017
0.185722577,"Venezuela","Venezuela",8615,8256,359,"VE","VE","VEN",862,16,484,"VEN","AMR","LAC","SAR","LAM","ANR","VEN","Preliminar","VEN",2017
0,"Argentina","Argentina",557,557,0,"AR","AR","ARG",32,0,425,"ARG","AMR","LAC","SAR","LAM","SCR","ARG","Preliminar","ARG",2017
0.055940394,"Brazil","Brasil",252054,251783,271,"BR","BR","BRA",76,141,430,"BRA","AMR","LAC","SAR","LAM","BRA","BRA","Preliminar","BRA",2017
0,"Chile","Chile",10,10,0,"CI","CL","CHL",152,0,439,"CHI","AMR","LAC","SAR","LAM","SCR","CHI","Preliminar","CHL",2017
0,"Ecuador","Ecuador",144,144,0,"EC","EC","ECU",218,0,451,"ECU","AMR","LAC","SAR","LAM","ANR","ECU","Preliminar","ECU",2018
NA,"Canada","Canadá",0,0,0,"CA","CA","CAN",124,0,437,"CAN","AMR","NAR","NAR","NAR","NAR","CAN","Preliminar","CAN",2018
0,"Colombia","Colombia",821,794,27,"CO","CO","COL",170,0,441,"COL","AMR","LAC","SAR","LAM","ANR","COL","Preliminar","COL",2018
0,"Dominican Republic","República Dominicana",34,30,4,"DR","DO","DOM",214,0,448,"DOR","AMR","LAC","LCR","LAM","LCR","DOR","Preliminar","DOM",2018
0,"Paraguay","Paraguay",90,90,NA,"PA","PY","PRY",600,0,472,"PAR","AMR","LAC","SAR","LAM","SCR","PAR","Preliminar","PRY",2018
0,"Peru","Perú",533,526,7,"PE","PE","PER",604,0,474,"PER","AMR","LAC","SAR","LAM","ANR","PER","Preliminar","PER",2018
NA,"Puerto Rico","Puerto Rico",0,0,0,"RQ","PR","PRI",630,0,475,"PUR","AMR","LAC","LCR","LAM","LCR","PUR","Preliminar","PRI",2018
0,"United States of America","Estados Unidos de América",2,2,0,"US","US","USA",840,0,480,"USA","AMR","NAR","NAR","NAR","NAR","USA","Preliminar","USA",2018
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Preliminar","URY",2018
0,"Paraguay","Paraguay",1832,1832,0,"PA","PY","PRY",600,0,472,"PAR","AMR","LAC","SAR","LAM","SCR","PAR","Preliminar","PRY",2017
NA,"Uruguay","Uruguay",0,0,0,"UY","UY","URY",858,0,482,"URU","AMR","LAC","SAR","LAM","SCR","URU","Preliminar","URY",2017
0,"Cuba","Cuba",1248,1229,19,"CU","CU","CUB",192,0,445,"CUB","AMR","LAC","LCR","LAM","LCR","CUB","Preliminar","CUB",2017
0.073583517,"Dominican Republic","República Dominicana",1359,1271,88,"DR","DO","DOM",214,1,448,"DOR","AMR","LAC","LCR","LAM","LCR","DOR","Preliminar","DOM",2017
0,"Puerto Rico","Puerto Rico",9,9,0,"RQ","PR","PRI",630,0,475,"PUR","AMR","LAC","LCR","LAM","LCR","PUR","Preliminar","PRI",2017
0,"Virgin Islands (US)","Islas Vírgenes (EUA)",1,1,0,"VQ","VI","VIR",850,0,483,"VIS","AMR","LAC","NLC","CAR","NLC","VUS","Preliminar","VIS",2017
NA,"Anguilla","Anguila",22,22,0,"AV","AI","AIA",660,NA,411,"ANG","AMR","LAC","NLC","CAR","NLC","ANG","Preliminar","ANG",2017
0,"Antigua and Barbuda","Antigua y Barbuda",1,1,0,"AC","AG","ATG",28,0,431,"ANT","AMR","LAC","NLC","CAR","NLC","ANT","Preliminar","ATG",2017
NA,"Aruba","Aruba",1775,1775,0,"AA","AW","ABW",533,NA,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Preliminar","ABW",2017
0,"Bahamas","Bahamas",14,14,0,"BF","BS","BHS",44,0,426,"BAH","AMR","LAC","NLC","CAR","NLC","BAH","Preliminar","BHS",2017
0,"Barbados","Barbados",398,398,0,"BB","BB","BRB",52,0,427,"BAR","AMR","LAC","NLC","CAR","NLC","BAR","Preliminar","BRB",2017
NA,"Bermuda","Bermuda",0,0,0,"BD","BM","BMU",60,0,429,"BER","AMR","NAR","NLC","NAR","NAR","BER","Preliminar","BMU",2017
0,"Virgin Islands (UK)","Islas Vírgenes (RU)",67,67,0,"VI","VG","VGB",92,0,436,"VIK","AMR","LAC","NLC","CAR","NLC","VIB","Preliminar","VIR",2017
0,"Cayman Islands","Islas Caimán",31,31,0,"CJ","KY","CYM",136,0,438,"CAY","AMR","LAC","NLC","CAR","NLC","CAY","Preliminar","CYM",2017
0,"Dominica","Dominica",33,33,0,"DO","DM","DMA",212,0,447,"DOM","AMR","LAC","NLC","CAR","NLC","DOM","Preliminar","DMA",2017
0,"French Guiana","Guayana Francesa",625,625,0,"FG","GF","GUF",254,0,456,"FRG","AMR","LAC","LCR","LAM","LCR","FRG","Preliminar","GUF",2017
0,"Grenada","Granada",195,195,0,"GJ","GD","GRD",308,0,457,"GRE","AMR","LAC","NLC","CAR","NLC","GRE","Preliminar","GRD",2017
0,"Guadeloupe","Guadalupe",455,455,0,"GP","GP","GLP",312,0,459,"GUA","AMR","LAC","LCR","LAM","LCR","GUA","Preliminar","GLP",2017
0,"El Salvador","El Salvador",163,163,0,"ES","SV","SLV",222,0,453,"ELS","AMR","LAC","CAI","LAM","CAI","ELS","Preliminar","SLV",2018
0,"Guyana","Guyana",5,5,0,"GY","GY","GUY",328,0,432,"GUY","AMR","LAC","NLC","CAR","NLC","GUY","Preliminar","GUY",2017
0,"Jamaica","Jamaica",70,70,0,"JM","JM","JAM",388,0,464,"JAM","AMR","LAC","NLC","CAR","NLC","JAM","Preliminar","JAM",2017
0,"Martinique","Martinica",72,72,0,"MB","MQ","MTQ",474,0,491,"MAR","AMR","LAC","LCR","LAM","LCR","MAR","Preliminar","MTQ",2017
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Preliminar","MON",2017
0,"Saint Barthelemy","San Bartolomé",35,35,0,"TB","BL","BLM",652,0,652,"","","","","","","","Preliminar","",2017
0,"Saint Kitts and Nevis","Saint Kitts y Nevis",9,9,0,"SC","KN","KNA",659,0,477,"SKN","AMR","LAC","NLC","CAR","NLC","SCN","Preliminar","KNA",2017
0,"Saint Lucia","Santa Lucía",38,38,0,"ST","LC","LCA",662,0,481,"SLU","AMR","LAC","NLC","CAR","NLC","STL","Preliminar","LCA",2017
0,"Saint Martin","Isla de San Martín (Francia)",157,157,0,"RN","MF","MAF",663,0,663,"","","","","","","","Preliminar","",2017
0,"Saint Vincent and the Grenadines","San Vicente y las Granadinas",3,3,0,"VC","VC","VCT",670,0,479,"SVG","AMR","LAC","NLC","CAR","NLC","SVT","Preliminar","VCT",2017
0,"Trinidad and Tobago","Trinidad y Tobago",300,300,0,"TD","TT","TTO",780,0,478,"TRT","AMR","LAC","NLC","CAR","NLC","TRT","Preliminar","TTO",2017
0,"Turks and Caicos Islands","Islas Turcas y Caicos",201,201,0,"TK","TC","TCA",796,0,473,"TUC","AMR","LAC","NLC","CAR","NLC","TCA","Preliminar","TUC",2017
0,"Costa Rica","Costa Rica",23319,23298,21,"CS","CR","CRI",188,0,443,"COR","AMR","LAC","CAI","LAM","CAI","COR","Final","CRI",2016
0,"Costa Rica","Costa Rica",17394,17388,6,"CS","CR","CRI",188,0,443,"COR","AMR","LAC","CAI","LAM","CAI","COR","Final","CRI",2015
0,"Antigua and Barbuda","Antigua y Barbuda",14,14,0,"AC","AG","ATG",28,0,431,"ANT","AMR","LAC","NLC","CAR","NLC","ANT","Preliminar","ATG",2015
0,"Argentina","Argentina",4774,4774,0,"AR","AR","ARG",32,0,425,"ARG","AMR","LAC","SAR","LAM","SCR","ARG","Preliminar","ARG",2015
0,"Bahamas","Bahamas",10,10,0,"BF","BS","BHS",44,0,426,"BAH","AMR","LAC","NLC","CAR","NLC","BAH","Preliminar","BHS",2015
0.255754476,"Barbados","Barbados",391,390,1,"BB","BB","BRB",52,1,427,"BAR","AMR","LAC","NLC","CAR","NLC","BAR","Preliminar","BRB",2015
NA,"Bermuda","Bermuda",0,0,0,"BD","BM","BMU",60,0,429,"BER","AMR","NAR","NLC","NAR","NAR","BER","Preliminar","BMU",2015
NA,"Bolivia","Bolivia",27013,26927,86,"BL","BO","BOL",68,NA,428,"BOL","AMR","LAC","SAR","LAM","ANR","BOL","Final","BOL",2015
0.052334494,"Brazil","Brasil",1649008,1647439,1569,"BR","BR","BRA",76,863,430,"BRA","AMR","LAC","SAR","LAM","BRA","BRA","Preliminar","BRA",2015
0,"Belize","Belice",4687,4571,116,"BH","BZ","BLZ",84,0,434,"BEL","AMR","LAC","CAI","LAM","CAI","BLZ","Preliminar","BLZ",2015
0,"Virgin Islands (UK)","Islas Vírgenes (RU)",103,102,1,"VI","VG","VGB",92,0,436,"VIK","AMR","LAC","NLC","CAR","NLC","VIB","Preliminar","VIR",2015
NA,"Canada","Canadá",0,0,0,"CA","CA","CAN",124,0,437,"CAN","AMR","NAR","NAR","NAR","NAR","CAN","Preliminar","CAN",2015
0,"Cayman Islands","Islas Caimán",40,40,0,"CJ","KY","CYM",136,0,438,"CAY","AMR","LAC","NLC","CAR","NLC","CAY","Preliminar","CYM",2015
0,"Chile","Chile",40,40,0,"CI","CL","CHL",152,0,439,"CHI","AMR","LAC","SAR","LAM","SCR","CHI","Preliminar","CHL",2015
0.160715026,"Colombia","Colombia",96444,95023,1421,"CO","CO","COL",170,155,441,"COL","AMR","LAC","SAR","LAM","ANR","COL","Preliminar","COL",2015
0,"Cuba","Cuba",1691,1691,0,"CU","CU","CUB",192,0,445,"CUB","AMR","LAC","LCR","LAM","LCR","CUB","Preliminar","CUB",2015
0,"Dominica","Dominica",38,38,0,"DO","DM","DMA",212,0,447,"DOM","AMR","LAC","NLC","CAR","NLC","DOM","Preliminar","DMA",2015
0.627639606,"Dominican Republic","República Dominicana",17048,15194,1854,"DR","DO","DOM",214,107,448,"DOR","AMR","LAC","LCR","LAM","LCR","DOR","Preliminar","DOM",2015
0.018749854,"Ecuador","Ecuador",42667,42611,56,"EC","EC","ECU",218,8,451,"ECU","AMR","LAC","SAR","LAM","ANR","ECU","Preliminar","ECU",2015
0.011959577,"El Salvador","El Salvador",50169,49804,365,"ES","SV","SLV",222,6,453,"ELS","AMR","LAC","CAI","LAM","CAI","ELS","Preliminar","SLV",2015
0,"French Guiana","Guayana Francesa",2603,2603,0,"FG","GF","GUF",254,0,456,"FRG","AMR","LAC","LCR","LAM","LCR","FRG","Preliminar","GUF",2015
0,"Grenada","Granada",25,25,0,"GJ","GD","GRD",308,0,457,"GRE","AMR","LAC","NLC","CAR","NLC","GRE","Preliminar","GRD",2015
0,"Guadeloupe","Guadalupe",201,201,0,"GP","GP","GLP",312,0,459,"GUA","AMR","LAC","LCR","LAM","LCR","GUA","Preliminar","GLP",2015
0.049839406,"Guatemala","Guatemala",18058,18008,50,"GT","GT","GTM",320,9,458,"GUT","AMR","LAC","CAI","LAM","CAI","GUT","Preliminar","GTM",2015
0,"Guyana","Guyana",388,388,0,"GY","GY","GUY",328,0,432,"GUY","AMR","LAC","NLC","CAR","NLC","GUY","Preliminar","GUY",2015
0,"Haiti","Haití",130,130,0,"HA","HT","HTI",332,0,460,"HAI","AMR","LAC","LCR","LAM","LCR","HAI","Preliminar","HTI",2015
0.011152251,"Honduras","Honduras",44834,43772,1062,"HO","HN","HND",340,5,462,"HON","AMR","LAC","CAI","LAM","CAI","HON","Preliminar","HND",2015
0,"Jamaica","Jamaica",88,88,0,"JM","JM","JAM",388,0,464,"JAM","AMR","LAC","NLC","CAR","NLC","JAM","Preliminar","JAM",2015
0,"Martinique","Martinica",207,207,0,"MB","MQ","MTQ",474,0,491,"MAR","AMR","LAC","LCR","LAM","LCR","MAR","Preliminar","MTQ",2015
0.019126293,"Mexico","México",219593,214129,5464,"MX","MX","MEX",484,42,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Preliminar","MEX",2015
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Preliminar","MON",2015
0,"Aruba","Aruba",335,335,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Preliminar","ABW",2015
0.030409926,"Nicaragua","Nicaragua",49326,49311,15,"NU","NI","NIC",558,15,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Preliminar","NIC",2015
0.119510009,"Panama","Panamá",3347,3341,6,"PM","PA","PAN",591,4,470,"PAN","AMR","LAC","CAI","LAM","CAI","PAN","Preliminar","PAN",2015
0.007283109,"Paraguay","Paraguay",68652,68639,13,"PA","PY","PRY",600,5,472,"PAR","AMR","LAC","SAR","LAM","SCR","PAR","Preliminar","PRY",2015
